"Value","LIN","CI_L","CI_U","SE","time"
54.2574730129962,1.93903992294541,0.0606762020875289,3.78484306331832,0.946951733000144,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
55.2574730129962,1.88311681100333,0.057257853669666,3.68480142532324,0.923505218919473,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
56.2574730129962,1.82719369906126,0.0423677838094567,3.58475978732816,0.900265100629985,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
57.2574730129962,1.77127058711918,0.0333346384600031,3.47699930270588,0.877247781846391,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
58.2574730129962,1.71534747517711,0.0236872490691144,3.36352605431696,0.854471267001138,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
59.2574730129962,1.65942436323503,0.0143490472710143,3.22856542832658,0.831955328900768,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
60.2574730129962,1.60350125129296,0.0185110795813433,3.13476336791068,0.809721760131979,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
61.2574730129962,1.54757813935088,0.0073262135511098,3.0567964627443,0.787794736341921,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
62.2574730129962,1.49165502740881,-0.0131926544874775,2.97566665899234,0.766200912995072,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
63.2574730129962,1.43573191546674,-0.0226517261333123,2.8829046648829,0.74496945978062,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
64.2574730129962,1.37980880352466,-0.0448776585913614,2.78450121014674,0.724132603399726,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
65.2574730129962,1.32388569158259,-0.0747381598005597,2.68888346275655,0.703726704571448,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
66.2574730129962,1.26796875058796,-0.095198638184718,2.5843568261416,0.683792207621994,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
67.2574730129962,1.21209862053842,-0.109743758548692,2.48375805487412,0.664376077690708,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
68.2574730129962,1.15632790401176,-0.136477212640715,2.38534522435314,0.645531991883216,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
69.2574730129962,1.10070921542597,-0.156717591244048,2.29053064756237,0.627317451364135,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
70.2574730129962,1.04529516919904,-0.17634623986978,2.23310069177994,0.609791870630683,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
71.2574730129962,0.990138379748957,-0.196510756739571,2.15561459884267,0.593015564372607,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
72.2574730129962,0.935291461493712,-0.223054950215847,2.04599005608117,0.577048980152112,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
73.2574730129962,0.880807028851292,-0.250234808367578,1.97515078299622,0.561951985081184,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
74.2574730129962,0.826737696239684,-0.281549678551467,1.88832454291662,0.547782972083284,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
75.2574730129962,0.773136078076877,-0.289268608479768,1.82257697932125,0.534597750769056,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
76.2574730129962,0.720054788780859,-0.338673668201022,1.72867407666381,0.522448264362722,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
77.2574730129962,0.667546442769618,-0.356793157482248,1.64190444324789,0.511381167210941,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
78.2574730129962,0.615663654461144,-0.403091541087548,1.60631032853609,0.501436313799963,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
79.2574730129962,0.564459038273424,-0.43130577025028,1.51999530163612,0.492645231848185,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
80.2574730129962,0.513985208624445,-0.465101796977185,1.4406707080374,0.485029670906934,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
81.2574730129962,0.464294779932197,-0.520115691385196,1.37327235945829,0.478600329960622,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
82.2574730129962,0.415440366614668,-0.546877782884139,1.31793198408395,0.473355868892036,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
83.2574730129962,0.367474583089844,-0.554886408913441,1.25831553636977,0.469282296740926,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
84.2574730129962,0.320450043775717,-0.592562755010744,1.23370961964252,0.466352804100131,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
85.2574730129962,0.274419363090274,-0.625175556901741,1.19906484915992,0.464528070309219,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
86.2574730129962,0.229435155451501,-0.66467748375221,1.15947867752288,0.463757033530288,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
87.2574730129962,0.185550035277389,-0.701711161990639,1.13355955141996,0.4639780701125,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
88.2574730129962,0.142816616985925,-0.733276365458407,1.0899557290271,0.465120495584062,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
89.2574730129962,0.101287514995096,-0.77148051258067,1.04631374222064,0.467106278129141,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
90.2574730129962,0.061015343722894,-0.811826000168629,1.00474620704163,0.469851848662031,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
91.2574730129962,0.0220527175873038,-0.854484976349489,0.963513709983705,0.473269898730371,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
92.2574730129962,-0.0155477489936864,-0.901959695438478,0.923392999277109,0.477271075225258,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
93.2574730129962,-0.051733441602086,-0.949930843041661,0.884653061642535,0.481765501389487,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
94.2574730129962,-0.0864517458199083,-0.986442115667671,0.847548057324196,0.486664195286021,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
95.2574730129962,-0.119650047229166,-1.02746512519221,0.828408257578294,0.491880861795367,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
96.2574730129962,-0.151275731411868,-1.08062278993301,0.828383507459424,0.497333359509887,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
97.2574730129962,-0.181276183950029,-1.12560343456624,0.79661849087492,0.502945645170767,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
98.2574730129962,-0.209609856913688,-1.1597003501969,0.795486756634721,0.508649358901063,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
99.2574730129962,-0.236290520652511,-1.20347315875379,0.803158555171858,0.514386153599225,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
100.257473012996,-0.261349195182624,-1.24200241257281,0.772384518084499,0.520106791154889,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
101.257473012996,-0.284816906183054,-1.28017351871877,0.778242580626605,0.525769448400962,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
102.257473012996,-0.306724679332831,-1.31599328375654,0.777653151751194,0.531338017326368,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
103.257473012996,-0.327103540310986,-1.34533265352797,0.764326439548787,0.536781302508195,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
104.257473012996,-0.345984514796548,-1.35857804041353,0.748610509232024,0.542072740234805,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
105.257473012996,-0.363398628468546,-1.37461578882222,0.734019463851184,0.547189953001814,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
106.257473012996,-0.37937690700601,-1.40909289637415,0.72046974675343,0.552114318513185,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
107.257473012996,-0.393950376087971,-1.44090962233643,0.713994236322983,0.556830576497865,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
108.257473012996,-0.407150061393455,-1.45478651968241,0.701613970846393,0.561326472470396,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
109.257473012996,-0.419006988601496,-1.46649491080678,0.695034560221068,0.565592436609174,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
110.257473012996,-0.42955218339112,-1.4745653295367,0.692919578410523,0.569621295378771,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
111.257473012996,-0.438816671441359,-1.49155077586681,0.699050367782422,0.573408013248831,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
112.257473012996,-0.446831478431242,-1.50663513935229,0.704060781734128,0.57694946177684,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
113.257473012996,-0.453627630039797,-1.51990227842412,0.695698813209962,0.580244213362472,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
114.257473012996,-0.459236151946057,-1.53114980318825,0.692998987340627,0.583292357101137,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
115.257473012996,-0.463688069829048,-1.54765263912282,0.695029151683785,0.58609533433111,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
116.257473012996,-0.467014409367802,-1.56330856005306,0.705142579397815,0.588655791659225,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
117.257473012996,-0.469246196241348,-1.57816329163826,0.719582785964253,0.590977449449061,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
118.257473012996,-0.470414456128715,-1.58859112395972,0.734890138737839,0.593064983952729,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
119.257473012996,-0.470550214708933,-1.59807570894114,0.750818983857139,0.594923921456239,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
120.257473012996,-0.469684497661032,-1.60430950744378,0.767350872695427,0.596560542985534,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
121.257473012996,-0.467848330664041,-1.59906137583331,0.784467356625978,0.597981798283532,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
122.257473012996,-0.46507273939699,-1.59217039006439,0.802149987022068,0.599195227917521,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
123.257473012996,-0.46138874953891,-1.58389521426911,0.813430509984759,0.600208892511073,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
124.257473012996,-0.456827386768827,-1.57282128275036,0.832021758250565,0.601031308216024,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
125.257473012996,-0.451419676765774,-1.55265026854675,0.850846423761204,0.60167138764902,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
126.257473012996,-0.445196645208779,-1.53824549364479,0.869896657258124,0.602138385614726,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
127.257473012996,-0.438189317776872,-1.53101130710653,0.889164609482773,0.602441849025261,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
128.257473012996,-0.430428720149083,-1.52035100704125,0.903472333711028,0.60259157050386,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
129.257473012996,-0.421945878004442,-1.50371339032455,0.90476415264614,0.602597545231299,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
130.257473012996,-0.412771817021977,-1.48589415541483,0.906570260771264,0.602469930657235,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
131.257473012996,-0.402937562880719,-1.4670585485921,0.908870408627293,0.602219008756207,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
132.257473012996,-0.392474141259696,-1.4470828556607,0.912346119462075,0.601855150560466,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
133.257473012996,-0.38141257783794,-1.42593013961693,0.921165946981587,0.601388782749644,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
134.257473012996,-0.36978389829448,-1.40409118810805,0.9507556707949,0.600830356121255,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
135.257473012996,-0.357619128308343,-1.38886016053361,0.967193064599454,0.60019031615273,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
136.257473012996,-0.344949293558561,-1.37987118829087,0.970292211429324,0.599479079206542,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
137.257473012996,-0.331805419724165,-1.37020241943506,0.973301473384546,0.598707018194533,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
138.257473012996,-0.318218532484181,-1.35957266639274,0.976226866466292,0.597884444107559,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
139.257473012996,-0.304219657517641,-1.34801724791342,0.979195570305936,0.597021543494187,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
140.257473012996,-0.289839820503574,-1.33579735440607,0.989933403959084,0.596128295135205,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
141.257473012996,-0.275110047121011,-1.32267902319174,1.00068930355569,0.595214504734051,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
142.257473012996,-0.260061363048979,-1.29873017176079,1.01145621274074,0.594289802967597,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
143.257473012996,-0.244724793966508,-1.27427082013293,1.02236471421835,0.593363629582712,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
144.257473012996,-0.229131365552631,-1.24934723682657,1.03391064164746,0.59244532323305,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
145.257473012996,-0.213312103486374,-1.23486848982734,1.05970539385956,0.591544102636633,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
146.257473012996,-0.197298033446766,-1.21511958317421,1.07844292155256,0.590669001308711,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
147.257473012996,-0.181120181112841,-1.17958360501765,1.08514560679999,0.589828678348178,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
148.257473012996,-0.164809572163627,-1.15688433869562,1.1052514315062,0.589031253585846,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
149.257473012996,-0.14839723227815,-1.13036348597931,1.13802485807114,0.588284018677729,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
150.257473012996,-0.131914187135444,-1.11607881888466,1.16086739670398,0.587593369260008,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
151.257473012996,-0.115391462414537,-1.09459282228282,1.16890933330105,0.586964678533149,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
152.257473012996,-0.0988581451071324,-1.0811313036899,1.19783864325344,0.586402673577749,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
153.257473012996,-0.0823247155871236,-1.06527725077564,1.21319795602216,0.58591116102579,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
154.257473012996,-0.0657912860671148,-1.05192872850959,1.22180935278443,0.585493203241954,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
155.257473012996,-0.0492578565471051,-1.03174584995737,1.2297799001298,0.585151290032855,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
156.257473012996,-0.0327244270270954,-1.00998864821118,1.24216430009637,0.584887363134136,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
157.257473012996,-0.0161909975070857,-0.991411880794473,1.26149019974882,0.584702808222848,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
158.257473012996,0.000342432012923943,-0.972835113377764,1.28307826560065,0.584598467841587,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
159.257473012996,0.0168758615329336,-0.954258345961056,1.30500262501607,0.584574863602003,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
160.257473012996,0.0334092910529424,-0.928280794583902,1.3269269844315,0.584632375275427,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
161.257473012996,0.0499427205729512,-0.90206438596617,1.34859847031522,0.584771198644065,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
162.257473012996,0.0664761500929609,-0.875931973053118,1.36373043860191,0.58499130683121,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
163.257473012996,0.0830095796129706,-0.853753362024886,1.37924934902225,0.585292600695919,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
164.257473012996,0.0995430091329785,-0.835141078823452,1.38920784537508,0.585674940921121,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
165.257473012996,0.116076438652989,-0.816153066637802,1.40794767816792,0.586138168519777,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
166.257473012996,0.132609868172997,-0.797165054452153,1.43242205542443,0.586682114176947,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
167.257473012996,0.149143297693008,-0.780811679664038,1.45702513583311,0.587306575909349,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
168.257473012996,0.165676727213018,-0.77108510350669,1.47826284382513,0.588011318196167,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
169.257473012996,0.182210156733025,-0.761358527349346,1.51327643530872,0.588796079190746,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
170.257473012996,0.198743586253035,-0.751003043013026,1.54429465503429,0.589660574952167,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
171.257473012996,0.215277015773046,-0.726229179856858,1.56620841327727,0.590604490274147,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
172.257473012996,0.231810445293054,-0.701339305029259,1.59032714071801,0.591627475655435,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
173.257473012996,0.248343874813063,-0.693005301804907,1.61819353982796,0.592729130955684,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
174.257473012996,0.264877304333075,-0.676590586154141,1.64624823630483,0.593909018437174,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
175.257473012996,0.281410733853083,-0.656464781239905,1.67435628907268,0.595166672826197,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
176.257473012996,0.297944163373091,-0.636338976325669,1.70134175395249,0.596501602235462,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
177.257473012996,0.314477592893103,-0.616213171411434,1.7297989868058,0.597913289081629,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
178.257473012996,0.331011022413112,-0.596147161718085,1.75799301874133,0.59940119103637,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
179.257473012996,0.347544451933119,-0.581489605267961,1.78634875526997,0.600964742007131,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
180.257473012996,0.364077881453128,-0.566782034685411,1.81891007731618,0.602603353143713,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
181.257473012996,0.380611310973139,-0.544552726224569,1.85476327570052,0.604316413866829,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
182.257473012996,0.397144740493149,-0.52368342272297,1.87050383424468,0.606103292914791,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
183.257473012996,0.413678170013158,-0.50667210272343,1.88731112735747,0.607963339404533,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
184.257473012996,0.430211599533167,-0.489660782723887,1.90985819215784,0.609895883903261,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
185.257473012996,0.446745029053174,-0.473544473162762,1.94689412137711,0.611900239507094,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
186.257473012996,0.463278458573187,-0.456531693459437,1.95812130917507,0.613975702923176,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
187.257473012996,0.479811888093197,-0.4400073443407,1.96658254939932,0.616121555551863,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
188.257473012996,0.496345317613205,-0.423499541709046,1.9937725192209,0.618337064565724,"First trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
38.8906993938488,2.30884520070208,0.298894912073737,4.53474150818025,1.11959313819106,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
39.8906993938488,2.26937077731868,0.286302076443496,4.46181882411142,1.1030500068651,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
40.8906993938488,2.22989635393528,0.267805770435053,4.38301212176009,1.08654768833148,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
41.8906993938488,2.19042193055188,0.252783229294616,4.31238182870271,1.07008807077018,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
42.8906993938488,2.15094750716849,0.239298430842909,4.24970946185197,1.05367315530178,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
43.8906993938488,2.11147308378509,0.233521212431507,4.16834529033441,1.03730506394346,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
44.8906993938488,2.07199866040169,0.227689568944649,4.08460841304469,1.02098605099977,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
45.8906993938488,2.03252423701829,0.221803153774447,4.00494372524759,1.00471851851206,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
46.8906993938488,1.99304981363489,0.21006542007432,3.93922594212937,0.988505041136717,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
47.8906993938488,1.9535753902515,0.19267066902285,3.87350815901114,0.972348421021487,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
48.8906993938488,1.9141009668681,0.175276345010602,3.80779114572564,0.956251830806744,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
49.8906993938488,1.8746265544301,0.157884896337329,3.74208430691959,0.940219043503876,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
50.8906993938488,1.83515434845785,0.140499368731325,3.67640261230371,0.924254779679613,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
51.8906993938488,1.79569135346387,0.123122808010036,3.61076130349124,0.908364386963209,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
52.8906993938488,1.75624521468017,0.114743514444898,3.53808517823795,0.892553531257783,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
53.8906993938488,1.71682357733877,0.107790988057679,3.46401929303125,0.876828316691745,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
54.8906993938488,1.67743408667168,0.0929185054338834,3.39535721417763,0.86119546940446,"Third trimester blood-lead levels (BLLs) and plasma 
total folate concentrations"
